PE,rank,method,data,start,end
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 16)}",1566489794.975939,1566489794.976032
PE_detrend17,5,process,"{}",1566489794.967926,1566489794.9756072
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 16))]}",1566489794.6289458,1566489794.9776561
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 16)}",1566489794.97884,1566489794.97891
PE_taper24,12,process,"{}",1566489794.977696,1566489794.9785678
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 16))]}",1566489794.628955,1566489794.981914
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 16)}",1566489794.983286,1566489794.983372
PE_taper18,6,process,"{}",1566489794.981964,1566489794.9829571
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 16))]}",1566489794.645264,1566489794.985258
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 16)}",1566489794.986432,1566489794.9865139
PE_pre_filter25,13,process,"{}",1566489794.985302,1566489794.9861262
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 16))]}",1566489794.672184,1566489794.991461
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 16))]}",1566489794.660942,1566489794.996276
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 16)}",1566489795.001287,1566489795.001366
PE_filter_lowpass26,14,process,"{}",1566489794.99633,1566489795.000988
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 16))]}",1566489794.678129,1566489795.009515
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 16)}",1566489795.0152562,1566489795.0153432
PE_filter_highpass27,15,process,"{}",1566489795.009773,1566489795.0149581
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 16)}",1566489795.0200331,1566489795.020146
PE_remove_response19,7,process,"{}",1566489794.991594,1566489795.019619
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 16))]}",1566489794.6971478,1566489795.0254238
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 16))]}",1566489794.690288,1566489795.027356
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 16)}",1566489795.031915,1566489795.032004
PE_filter_lowpass20,8,process,"{}",1566489795.027403,1566489795.0316072
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 16)}",1566489795.0319612,1566489795.032074
PE_filter_bandpass28,16,process,"{}",1566489795.025482,1566489795.031656
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 16))]}",1566489794.705997,1566489795.038808
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 16))]}",1566489794.7130618,1566489795.04027
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 16)}",1566489795.042026,1566489795.042114
RotationPE31,2,process,"{}",1566489795.0403168,1566489795.041709
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 16)}",1566489795.0435688,1566489795.043756
PE_filter_highpass21,9,process,"{}",1566489795.03887,1566489795.043233
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 16))]}",1566489794.735735,1566489795.050378
StoreStream33,4,process,"{}",1566489794.73238,1566489794.735726
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 16))]}",1566489794.7288342,1566489795.0505521
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 16)}",1566489795.056428,1566489795.056513
PE_filter_bandpass22,10,process,"{}",1566489795.0505972,1566489795.056133
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 16))]}",1566489794.742309,1566489795.0629199
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 16)}",1566489795.064376,1566489795.06445
RotationPE30,1,process,"{}",1566489795.062966,1566489795.064106
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 16))]}",1566489794.903033,1566489795.076649
StoreStream32,3,process,"{}",1566489794.9003541,1566489794.903025
data29,0,write,"{'output': 'output_real', 'size': 1030, 'id': ('data29', 0, 'output_real', 17)}",1566489795.218961,1566489795.219069
data29,0,write,"{'output': 'output_synt', 'size': 1030, 'id': ('data29', 0, 'output_synt', 17)}",1566489795.2191072,1566489795.219161
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 17))]}",1566489794.976063,1566489795.230578
PE_detrend17,5,write,"{'output': 'output', 'size': 1014, 'id': ('PE_detrend17', 5, 'output', 17)}",1566489795.235623,1566489795.235713
PE_detrend17,5,process,"{}",1566489795.230686,1566489795.23541
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 17))]}",1566489794.971318,1566489795.239425
PE_detrend23,11,write,"{'output': 'output', 'size': 1014, 'id': ('PE_detrend23', 11, 'output', 17)}",1566489795.2426891,1566489795.242765
PE_detrend23,11,process,"{}",1566489795.239477,1566489795.242496
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 17))]}",1566489794.983397,1566489795.243008
PE_taper18,6,write,"{'output': 'output', 'size': 1014, 'id': ('PE_taper18', 6, 'output', 17)}",1566489795.244072,1566489795.244151
PE_taper18,6,process,"{}",1566489795.243055,1566489795.2438898
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 17))]}",1566489794.978932,1566489795.249578
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 17))]}",1566489795.02019,1566489795.2513258
PE_taper24,12,write,"{'output': 'output', 'size': 1014, 'id': ('PE_taper24', 12, 'output', 17)}",1566489795.250958,1566489795.251032
PE_taper24,12,process,"{}",1566489795.249621,1566489795.250761
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 17))]}",1566489794.986541,1566489795.2571058
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1014, 'id': ('PE_pre_filter25', 13, 'output', 17)}",1566489795.258092,1566489795.258165
PE_pre_filter25,13,process,"{}",1566489795.257149,1566489795.257922
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 17))]}",1566489795.001397,1566489795.265895
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_lowpass26', 14, 'output', 17)}",1566489795.26999,1566489795.271241
PE_filter_lowpass26,14,process,"{}",1566489795.2659461,1566489795.269511
PE_remove_response19,7,write,"{'output': 'output', 'size': 1014, 'id': ('PE_remove_response19', 7, 'output', 17)}",1566489795.2756329,1566489795.275718
PE_remove_response19,7,process,"{}",1566489795.251373,1566489795.2754
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 17))]}",1566489795.015369,1566489795.278008
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 17))]}",1566489795.0320342,1566489795.282634
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_highpass27', 15, 'output', 17)}",1566489795.2818098,1566489795.2819
PE_filter_highpass27,15,process,"{}",1566489795.278056,1566489795.281596
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_lowpass20', 8, 'output', 17)}",1566489795.286777,1566489795.286856
PE_filter_lowpass20,8,process,"{}",1566489795.282689,1566489795.28658
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 17))]}",1566489795.032109,1566489795.2885718
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 17))]}",1566489795.04379,1566489795.293192
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_bandpass28', 16, 'output', 17)}",1566489795.293702,1566489795.293778
PE_filter_bandpass28,16,process,"{}",1566489795.288613,1566489795.293511
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_highpass21', 9, 'output', 17)}",1566489795.2968042,1566489795.296876
PE_filter_highpass21,9,process,"{}",1566489795.293236,1566489795.296621
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 17))]}",1566489795.042145,1566489795.2994182
RotationPE31,2,write,"{'output': 'output', 'size': 1014, 'id': ('RotationPE31', 2, 'output', 17)}",1566489795.300857,1566489795.300938
RotationPE31,2,process,"{}",1566489795.299458,1566489795.300591
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 17))]}",1566489795.0565429,1566489795.302809
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 17))]}",1566489795.053965,1566489795.3065212
StoreStream33,4,process,"{}",1566489795.050756,1566489795.053956
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_bandpass22', 10, 'output', 17)}",1566489795.3072588,1566489795.307334
PE_filter_bandpass22,10,process,"{}",1566489795.30285,1566489795.3068118
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 17))]}",1566489795.064477,1566489795.3172538
RotationPE30,1,write,"{'output': 'output', 'size': 1014, 'id': ('RotationPE30', 1, 'output', 17)}",1566489795.318811,1566489795.318885
RotationPE30,1,process,"{}",1566489795.317306,1566489795.31863
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 17))]}",1566489795.079513,1566489795.3262239
StoreStream32,3,process,"{}",1566489795.0771341,1566489795.079506
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 18)}",1566489795.483572,1566489795.483684
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 18)}",1566489795.483787,1566489795.483891
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 18))]}",1566489795.235739,1566489795.500501
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 18))]}",1566489795.2427871,1566489795.500374
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 18)}",1566489795.505024,1566489795.50511
PE_detrend17,5,process,"{}",1566489795.500552,1566489795.504843
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 18)}",1566489795.5090518,1566489795.50915
PE_detrend23,11,process,"{}",1566489795.500426,1566489795.5088398
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 18))]}",1566489795.244176,1566489795.51775
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 18))]}",1566489795.251057,1566489795.521492
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 18)}",1566489795.5190148,1566489795.519116
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 18)}",1566489795.523178,1566489795.523266
PE_taper18,6,process,"{}",1566489795.517801,1566489795.518799
PE_taper24,12,process,"{}",1566489795.52156,1566489795.5229352
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 18))]}",1566489795.275746,1566489795.5375118
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 18))]}",1566489795.2581918,1566489795.5389109
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 18)}",1566489795.540004,1566489795.5400908
PE_pre_filter25,13,process,"{}",1566489795.5389838,1566489795.5398111
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 18))]}",1566489795.271341,1566489795.553161
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 18)}",1566489795.557052,1566489795.5571399
PE_filter_lowpass26,14,process,"{}",1566489795.553217,1566489795.556865
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 18))]}",1566489795.28193,1566489795.5688121
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 18)}",1566489795.568707,1566489795.568801
PE_remove_response19,7,process,"{}",1566489795.537586,1566489795.568495
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 18)}",1566489795.573833,1566489795.5739222
PE_filter_highpass27,15,process,"{}",1566489795.5688598,1566489795.5736399
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 18))]}",1566489795.286883,1566489795.581266
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 18))]}",1566489795.2938051,1566489795.585792
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 18)}",1566489795.584595,1566489795.5846772
PE_filter_lowpass20,8,process,"{}",1566489795.581314,1566489795.5844212
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 18)}",1566489795.591126,1566489795.591219
PE_filter_bandpass28,16,process,"{}",1566489795.585841,1566489795.590925
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 18))]}",1566489795.296905,1566489795.597758
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 18))]}",1566489795.300986,1566489795.603353
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 18)}",1566489795.601998,1566489795.602087
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 18)}",1566489795.6046982,1566489795.604776
PE_filter_highpass21,9,process,"{}",1566489795.5978072,1566489795.601799
RotationPE31,2,process,"{}",1566489795.603401,1566489795.604512
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 18))]}",1566489795.3073611,1566489795.6151302
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 18))]}",1566489795.308842,1566489795.617392
StoreStream33,4,process,"{}",1566489795.306716,1566489795.308834
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 18)}",1566489795.620102,1566489795.620181
PE_filter_bandpass22,10,process,"{}",1566489795.6151838,1566489795.619921
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 18))]}",1566489795.3189151,1566489795.632328
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 18)}",1566489795.633548,1566489795.633624
RotationPE30,1,process,"{}",1566489795.632375,1566489795.633375
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 18))]}",1566489795.3288178,1566489795.647416
StoreStream32,3,process,"{}",1566489795.3264709,1566489795.32881
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 19)}",1566489795.715722,1566489795.715884
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 19)}",1566489795.715908,1566489795.7159848
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 19))]}",1566489795.505141,1566489795.723891
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 19))]}",1566489795.509183,1566489795.726995
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 19)}",1566489795.727015,1566489795.727099
PE_detrend17,5,process,"{}",1566489795.7239501,1566489795.726722
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 19))]}",1566489795.519146,1566489795.735008
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 19)}",1566489795.7364109,1566489795.7364962
PE_taper18,6,process,"{}",1566489795.735061,1566489795.736057
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 19))]}",1566489795.568833,1566489795.74491
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 19)}",1566489795.778502,1566489795.778634
PE_detrend23,11,process,"{}",1566489795.7270458,1566489795.778157
PE_remove_response19,7,write,"{'output': 'output', 'size': 1015, 'id': ('PE_remove_response19', 7, 'output', 19)}",1566489795.779022,1566489795.7791061
PE_remove_response19,7,process,"{}",1566489795.745124,1566489795.7786229
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 19))]}",1566489795.523293,1566489795.7854662
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 19))]}",1566489795.584707,1566489795.786158
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 19)}",1566489795.7877262,1566489795.7878442
PE_taper24,12,process,"{}",1566489795.7855082,1566489795.7871969
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 19))]}",1566489795.540118,1566489795.79458
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass20', 8, 'output', 19)}",1566489795.792609,1566489795.792693
PE_filter_lowpass20,8,process,"{}",1566489795.7862241,1566489795.792317
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1015, 'id': ('PE_pre_filter25', 13, 'output', 19)}",1566489795.795925,1566489795.796003
PE_pre_filter25,13,process,"{}",1566489795.794625,1566489795.795636
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 19))]}",1566489795.602119,1566489795.799565
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 19))]}",1566489795.557178,1566489795.8026161
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass21', 9, 'output', 19)}",1566489795.8048189,1566489795.804915
PE_filter_highpass21,9,process,"{}",1566489795.799607,1566489795.804447
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_lowpass26', 14, 'output', 19)}",1566489795.8078809,1566489795.8079948
PE_filter_lowpass26,14,process,"{}",1566489795.802668,1566489795.807251
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 19))]}",1566489795.620209,1566489795.8126059
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 19))]}",1566489795.573955,1566489795.815451
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass22', 10, 'output', 19)}",1566489795.8182652,1566489795.818361
PE_filter_bandpass22,10,process,"{}",1566489795.812661,1566489795.8179278
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_highpass27', 15, 'output', 19)}",1566489795.8206148,1566489795.820703
PE_filter_highpass27,15,process,"{}",1566489795.815507,1566489795.82027
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 19))]}",1566489795.633651,1566489795.825687
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 19))]}",1566489795.591251,1566489795.827923
RotationPE30,1,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE30', 1, 'output', 19)}",1566489795.8272278,1566489795.827318
RotationPE30,1,process,"{}",1566489795.825742,1566489795.8269
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 19))]}",1566489795.652433,1566489795.834754
StoreStream32,3,process,"{}",1566489795.647663,1566489795.6524239
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1015, 'id': ('PE_filter_bandpass28', 16, 'output', 19)}",1566489795.833498,1566489795.833596
PE_filter_bandpass28,16,process,"{}",1566489795.827971,1566489795.8331652
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 19))]}",1566489795.6048,1566489795.840582
RotationPE31,2,write,"{'output': 'output', 'size': 1015, 'id': ('RotationPE31', 2, 'output', 19)}",1566489795.8422961,1566489795.8423848
RotationPE31,2,process,"{}",1566489795.840631,1566489795.841957
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 19))]}",1566489795.6199229,1566489795.849417
StoreStream33,4,process,"{}",1566489795.617599,1566489795.619915
data29,0,write,"{'output': 'output_real', 'size': 1030, 'id': ('data29', 0, 'output_real', 20)}",1566489796.0457852,1566489796.046009
data29,0,write,"{'output': 'output_synt', 'size': 1030, 'id': ('data29', 0, 'output_synt', 20)}",1566489796.0460439,1566489796.046106
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 20))]}",1566489795.727128,1566489796.057724
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 20))]}",1566489795.7786722,1566489796.0584562
PE_detrend17,5,write,"{'output': 'output', 'size': 1014, 'id': ('PE_detrend17', 5, 'output', 20)}",1566489796.061104,1566489796.061187
PE_detrend17,5,process,"{}",1566489796.057785,1566489796.060931
PE_detrend23,11,write,"{'output': 'output', 'size': 1014, 'id': ('PE_detrend23', 11, 'output', 20)}",1566489796.066348,1566489796.066438
PE_detrend23,11,process,"{}",1566489796.05854,1566489796.066069
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 20))]}",1566489795.736525,1566489796.0678
PE_taper18,6,write,"{'output': 'output', 'size': 1014, 'id': ('PE_taper18', 6, 'output', 20)}",1566489796.0688698,1566489796.068953
PE_taper18,6,process,"{}",1566489796.067843,1566489796.068684
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 20))]}",1566489795.787898,1566489796.074358
PE_taper24,12,write,"{'output': 'output', 'size': 1014, 'id': ('PE_taper24', 12, 'output', 20)}",1566489796.075596,1566489796.075684
PE_taper24,12,process,"{}",1566489796.074406,1566489796.0753999
PE_remove_response19,7,read,"{'input': [('input', ('PE_taper18', 6, 'output', 20))]}",1566489795.7791371,1566489796.078295
PE_pre_filter25,13,read,"{'input': [('input', ('PE_taper24', 12, 'output', 20))]}",1566489795.796032,1566489796.083738
PE_pre_filter25,13,write,"{'output': 'output', 'size': 1014, 'id': ('PE_pre_filter25', 13, 'output', 20)}",1566489796.085078,1566489796.085172
PE_pre_filter25,13,process,"{}",1566489796.0838091,1566489796.084862
PE_filter_lowpass26,14,read,"{'input': [('input', ('PE_pre_filter25', 13, 'output', 20))]}",1566489795.808032,1566489796.096163
PE_filter_lowpass26,14,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_lowpass26', 14, 'output', 20)}",1566489796.101602,1566489796.1016881
PE_filter_lowpass26,14,process,"{}",1566489796.096218,1566489796.101402
PE_filter_highpass27,15,read,"{'input': [('input', ('PE_filter_lowpass26', 14, 'output', 20))]}",1566489795.820736,1566489796.109525
PE_filter_highpass27,15,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_highpass27', 15, 'output', 20)}",1566489796.1153338,1566489796.115423
PE_filter_highpass27,15,process,"{}",1566489796.1095731,1566489796.1151092
PE_filter_bandpass28,16,read,"{'input': [('input', ('PE_filter_highpass27', 15, 'output', 20))]}",1566489795.833628,1566489796.123944
PE_filter_bandpass28,16,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_bandpass28', 16, 'output', 20)}",1566489796.130721,1566489796.130935
PE_filter_bandpass28,16,process,"{}",1566489796.1239948,1566489796.1305192
RotationPE31,2,read,"{'input': [('input', ('PE_filter_bandpass28', 16, 'output', 20))]}",1566489795.842417,1566489796.138334
RotationPE31,2,write,"{'output': 'output', 'size': 1014, 'id': ('RotationPE31', 2, 'output', 20)}",1566489796.139741,1566489796.139832
RotationPE31,2,process,"{}",1566489796.138386,1566489796.1395211
StoreStream33,4,read,"{'input': [('input', ('RotationPE31', 2, 'output', 20))]}",1566489795.853415,1566489796.147252
StoreStream33,4,process,"{}",1566489795.8497422,1566489795.8534038
PE_remove_response19,7,write,"{'output': 'output', 'size': 1014, 'id': ('PE_remove_response19', 7, 'output', 20)}",1566489796.1546938,1566489796.154795
PE_remove_response19,7,process,"{}",1566489796.0783691,1566489796.154465
PE_filter_lowpass20,8,read,"{'input': [('input', ('PE_remove_response19', 7, 'output', 20))]}",1566489795.7927191,1566489796.1617541
PE_filter_lowpass20,8,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_lowpass20', 8, 'output', 20)}",1566489796.1660109,1566489796.16609
PE_filter_lowpass20,8,process,"{}",1566489796.1618078,1566489796.1658309
PE_filter_highpass21,9,read,"{'input': [('input', ('PE_filter_lowpass20', 8, 'output', 20))]}",1566489795.80495,1566489796.17222
PE_filter_highpass21,9,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_highpass21', 9, 'output', 20)}",1566489796.176363,1566489796.1764522
PE_filter_highpass21,9,process,"{}",1566489796.172268,1566489796.176169
PE_filter_bandpass22,10,read,"{'input': [('input', ('PE_filter_highpass21', 9, 'output', 20))]}",1566489795.818397,1566489796.1829288
PE_filter_bandpass22,10,write,"{'output': 'output', 'size': 1014, 'id': ('PE_filter_bandpass22', 10, 'output', 20)}",1566489796.188399,1566489796.188481
PE_filter_bandpass22,10,process,"{}",1566489796.182977,1566489796.1882062
RotationPE30,1,read,"{'input': [('input', ('PE_filter_bandpass22', 10, 'output', 20))]}",1566489795.827353,1566489796.195885
RotationPE30,1,write,"{'output': 'output', 'size': 1014, 'id': ('RotationPE30', 1, 'output', 20)}",1566489796.197145,1566489796.197227
RotationPE30,1,process,"{}",1566489796.19594,1566489796.1969779
StoreStream32,3,read,"{'input': [('input', ('RotationPE30', 1, 'output', 20))]}",1566489795.839481,1566489796.203446
StoreStream32,3,process,"{}",1566489795.8351219,1566489795.839472
data29,0,write,"{'output': 'output_real', 'size': 1031, 'id': ('data29', 0, 'output_real', 21)}",1566489796.3154502,1566489796.3155541
data29,0,write,"{'output': 'output_synt', 'size': 1031, 'id': ('data29', 0, 'output_synt', 21)}",1566489796.3155851,1566489796.315629
PE_detrend23,11,read,"{'input': [('input', ('data29', 0, 'output_synt', 21))]}",1566489796.066549,1566489796.322691
PE_detrend17,5,read,"{'input': [('input', ('data29', 0, 'output_real', 21))]}",1566489796.0612202,1566489796.322783
PE_detrend23,11,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend23', 11, 'output', 21)}",1566489796.32572,1566489796.325794
PE_detrend17,5,write,"{'output': 'output', 'size': 1015, 'id': ('PE_detrend17', 5, 'output', 21)}",1566489796.325453,1566489796.3255522
PE_detrend23,11,process,"{}",1566489796.322757,1566489796.3255198
PE_detrend17,5,process,"{}",1566489796.322846,1566489796.325245
PE_taper18,6,read,"{'input': [('input', ('PE_detrend17', 5, 'output', 21))]}",1566489796.0689752,1566489796.330414
PE_taper24,12,read,"{'input': [('input', ('PE_detrend23', 11, 'output', 21))]}",1566489796.07571,1566489796.3307252
PE_taper18,6,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper18', 6, 'output', 21)}",1566489796.331865,1566489796.331956
PE_taper24,12,write,"{'output': 'output', 'size': 1015, 'id': ('PE_taper24', 12, 'output', 21)}",1566489796.3321202,1566489796.33219
