PE,rank,method,data,start,end
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 58))]}",1566489785.601973,1566489785.60235
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 58)}",1566489785.696488,1566489785.696511
PE_plot_stream7,5,process,"{}",1566489785.6023738,1566489785.6964722
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 59))]}",1566489785.696555,1566489785.6969001
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 59)}",1566489785.795925,1566489785.795947
PE_plot_stream7,5,process,"{}",1566489785.696925,1566489785.7959108
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 60))]}",1566489785.795994,1566489785.796323
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 60)}",1566489785.887419,1566489785.88744
PE_plot_stream7,5,process,"{}",1566489785.796345,1566489785.8874052
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 61))]}",1566489785.887483,1566489785.888327
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 61)}",1566489786.0470989,1566489786.0471208
PE_plot_stream7,5,process,"{}",1566489785.888352,1566489786.047083
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 62))]}",1566489786.047165,1566489786.0475368
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 62)}",1566489786.137412,1566489786.1374369
PE_plot_stream7,5,process,"{}",1566489786.04756,1566489786.137391
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 63))]}",1566489786.137494,1566489786.137909
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 63)}",1566489786.2267652,1566489786.2267892
PE_plot_stream7,5,process,"{}",1566489786.13794,1566489786.226749
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 64))]}",1566489786.226837,1566489786.227193
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 64)}",1566489786.332188,1566489786.332221
PE_plot_stream7,5,process,"{}",1566489786.227215,1566489786.332166
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 65))]}",1566489786.332278,1566489786.332726
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 65)}",1566489786.427184,1566489786.4272058
PE_plot_stream7,5,process,"{}",1566489786.332758,1566489786.42717
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 66))]}",1566489786.427253,1566489786.427624
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 66)}",1566489786.5178502,1566489786.5178711
PE_plot_stream7,5,process,"{}",1566489786.42765,1566489786.517836
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 67))]}",1566489786.5179148,1566489786.518337
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 67)}",1566489786.617266,1566489786.6172879
PE_plot_stream7,5,process,"{}",1566489786.518362,1566489786.617249
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 68))]}",1566489786.617333,1566489786.617536
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 68)}",1566489786.711958,1566489786.711988
PE_plot_stream7,5,process,"{}",1566489786.617551,1566489786.711936
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 69))]}",1566489786.712045,1566489786.712446
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 69)}",1566489786.808801,1566489786.808824
PE_plot_stream7,5,process,"{}",1566489786.7124732,1566489786.808785
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 70))]}",1566489786.8088698,1566489786.8092349
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 70)}",1566489786.903907,1566489786.903929
PE_plot_stream7,5,process,"{}",1566489786.8092558,1566489786.9038908
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 71))]}",1566489786.9039822,1566489786.9043741
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 71)}",1566489787.001249,1566489787.00128
PE_plot_stream7,5,process,"{}",1566489786.904402,1566489787.001228
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 72))]}",1566489787.001347,1566489787.0016289
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 72)}",1566489787.093911,1566489787.093934
PE_plot_stream7,5,process,"{}",1566489787.001651,1566489787.0938969
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 73))]}",1566489787.093976,1566489787.0943081
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 73)}",1566489787.186111,1566489787.186133
PE_plot_stream7,5,process,"{}",1566489787.094404,1566489787.186097
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 74))]}",1566489787.186177,1566489787.186597
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 74)}",1566489787.283802,1566489787.2838242
PE_plot_stream7,5,process,"{}",1566489787.186618,1566489787.2837849
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 75))]}",1566489787.283865,1566489787.284257
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 75)}",1566489787.382451,1566489787.382477
PE_plot_stream7,5,process,"{}",1566489787.2842848,1566489787.382435
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 76))]}",1566489787.382525,1566489787.382882
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 76)}",1566489787.548374,1566489787.548398
PE_plot_stream7,5,process,"{}",1566489787.3829088,1566489787.548356
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 77))]}",1566489787.548445,1566489787.5488489
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 77)}",1566489787.642123,1566489787.642147
PE_plot_stream7,5,process,"{}",1566489787.5488791,1566489787.642106
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 78))]}",1566489787.6421912,1566489787.643185
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 78)}",1566489787.749633,1566489787.749658
PE_plot_stream7,5,process,"{}",1566489787.6432168,1566489787.7496161
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 79))]}",1566489787.749706,1566489787.750108
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 79)}",1566489787.8504891,1566489787.850513
PE_plot_stream7,5,process,"{}",1566489787.750132,1566489787.850471
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 80))]}",1566489787.85056,1566489787.8509629
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 80)}",1566489787.950547,1566489787.9505699
PE_plot_stream7,5,process,"{}",1566489787.850993,1566489787.950528
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 81))]}",1566489787.950615,1566489787.950968
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 81)}",1566489788.045652,1566489788.0456781
PE_plot_stream7,5,process,"{}",1566489787.9509912,1566489788.045635
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 82))]}",1566489788.0457249,1566489788.046627
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 82)}",1566489788.1572638,1566489788.157289
PE_plot_stream7,5,process,"{}",1566489788.0466619,1566489788.157247
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 83))]}",1566489788.157345,1566489788.157804
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 83)}",1566489788.280852,1566489788.280884
PE_plot_stream7,5,process,"{}",1566489788.157832,1566489788.280829
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 84))]}",1566489788.2809548,1566489788.2813718
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 84)}",1566489788.415173,1566489788.4151978
PE_plot_stream7,5,process,"{}",1566489788.281397,1566489788.415157
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 85))]}",1566489788.4152498,1566489788.4156318
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 85)}",1566489788.52452,1566489788.52454
PE_plot_stream7,5,process,"{}",1566489788.415655,1566489788.524506
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 86))]}",1566489788.524582,1566489788.524943
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 86)}",1566489788.618399,1566489788.618418
PE_plot_stream7,5,process,"{}",1566489788.524971,1566489788.6183848
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 87))]}",1566489788.61846,1566489788.6188211
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 87)}",1566489788.713789,1566489788.713809
PE_plot_stream7,5,process,"{}",1566489788.6188428,1566489788.7137752
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 88))]}",1566489788.713852,1566489788.7142248
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 88)}",1566489788.81126,1566489788.811292
PE_plot_stream7,5,process,"{}",1566489788.714253,1566489788.81124
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 89))]}",1566489788.8113449,1566489788.81172
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 89)}",1566489788.9070458,1566489788.90707
PE_plot_stream7,5,process,"{}",1566489788.8117461,1566489788.90703
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 90))]}",1566489788.907116,1566489788.908305
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 90)}",1566489789.022136,1566489789.0221682
PE_plot_stream7,5,process,"{}",1566489788.9083478,1566489789.022112
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 91))]}",1566489789.022223,1566489789.022667
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 91)}",1566489789.194698,1566489789.1947231
PE_plot_stream7,5,process,"{}",1566489789.0226939,1566489789.194674
PE_plot_stream7,5,read,"{'input': [('input', ('PE_waveform_reader6', 4, 'output', 92))]}",1566489789.194775,1566489789.1951501
PE_plot_stream7,5,write,"{'output': 'output', 'size': 56, 'id': ('PE_plot_stream7', 5, 'output', 92)}",1566489789.292937,1566489789.292962
PE_plot_stream7,5,process,"{}",1566489789.19518,1566489789.2929192
PE_plot_stream7,5,read,"{'input': []}",1566489789.2930062,1566489789.293061
PE_plot_stream7,5,terminate,"{}",1566489789.293089,1566489789.293091
PE_plot_stream7,5,postprocess,"{}",1566489789.293074,1566489789.293086
